@relation NLP

@attribute Tweet string
@attribute Category {SAMSUNG,IPHONE,VIVO,OPPO,XIAOMI,LENOVO}
@attribute Sentiment {POSITIVE,NEUTRAL,NEGATIVE,UNCATEGORIZED}

@data
'suka video mengatasi iphone stuck logo itunes ',IPHONE,UNCATEGORIZED
'scps bagus  iphone  kwk ',IPHONE,UNCATEGORIZED
'mantap  ibkhyn  endorse iphone iya  ',IPHONE,UNCATEGORIZED
'iphone ss spek tertinggi mantap more informasi  cd  cdb ',IPHONE,UNCATEGORIZED
' hello syakirr  suka iphone  jawapan ringkas seringkas ringkasnya  terima kasih  ',IPHONE,UNCATEGORIZED
'suka video unboxing iphone  refurbish  Cuma  jutaani  ',IPHONE,UNCATEGORIZED
' front camera suka iphone  real sikit he ',IPHONE,UNCATEGORIZED
'xiao bagus  iphone  nya menyusul tertawa  pop ',IPHONE,UNCATEGORIZED
'metrotv  menonton video bikin iphone rusak ',IPHONE,UNCATEGORIZED
'menonton video bikin iphone rusak ',IPHONE,UNCATEGORIZED
'menonton video bikin iphone rusak ',IPHONE,UNCATEGORIZED
'zhou bagus  iphone   g  pop ',IPHONE,UNCATEGORIZED
'   video porno  bokepfull mantap  kaget  harta dikumpulkan pengemis gaul  iphone jam alenya  ',IPHONE,UNCATEGORIZED
'secanggih canggihnya ios  cinta android  sebagus bagusnya iphone  suka pakai samsung  ',IPHONE,UNCATEGORIZED
'   video porno  bokepfull mantap  kisah irfan  pengemis kedapatan miliki iphone samsung galaxy note ',IPHONE,UNCATEGORIZED
'okezonenews  delapan aplikasi gratis terbaik iphone    habis  ',IPHONE,UNCATEGORIZED
'pengemis iphone  jam branded  dikampung usaha peternakan   suka semua   elus dada  ',IPHONE,UNCATEGORIZED
'pengemisnya pakai iphone  persis wakt lihat tukang jualan aer balad hpnya nokia njo gress  suka syedi  ',IPHONE,UNCATEGORIZED
'suka video unboxing iphone  refurbish  Cuma  jutaani  ',IPHONE,UNCATEGORIZED
'parah  tukang kunci duplikat yogya digugat pengusaha rpi miliar  news  berita  xxnya ',IPHONE,UNCATEGORIZED
'iphone ss spek tertinggi mantap more informasi  cd  cdb ',IPHONE,UNCATEGORIZED
'kakak pakai iphone ss  iya bagus tidak kameranya   bagus banget makannya tidak ganti he  ',IPHONE,UNCATEGORIZED
'okezonenews  delapan aplikasi gratis terbaik iphone    ',IPHONE,UNCATEGORIZED
'iphone   gagb  dijual juta  butuh uang   barang mulus bagus           ',IPHONE,UNCATEGORIZED
'hp iphone   gagb  dijual juta  butuh uang   barang mulus bagus           ',IPHONE,UNCATEGORIZED
'hp iphone  dijual juta  butuh uang   barang mulus bagus   spesifikasi  general rg network gsm   ',IPHONE,UNCATEGORIZED
'hp iphone  dijual juta  butuh uang   barang mulus bagus   spesifikasi  general rg network gsm   ',IPHONE,UNCATEGORIZED
'hp iphone  dijual juta  butuh uang   barang mulus bagus   spesifikasi  general rg network gsm   ',IPHONE,UNCATEGORIZED
'hp iphone  dijual juta  butuh uang   barang mulus bagus   spesifikasi  general rg network gsm   ',IPHONE,UNCATEGORIZED
'iphone   gagb  dijual juta  butuh uang   barang mulus bagus   cp   ',IPHONE,UNCATEGORIZED
'hp iphone   gagb  dijual juta  butuh uang   barang mulus bagus   cp   ',IPHONE,UNCATEGORIZED
'menonton video bikin iphone rusak ',IPHONE,UNCATEGORIZED
'metrotv  menonton video bikin iphone rusak ',IPHONE,UNCATEGORIZED
'menonton video bikin iphone rusak ',IPHONE,UNCATEGORIZED
'syahirah rase tu cantik  make up je  pastu filter iphone je mantap  tu nampak lawa   hm ',IPHONE,UNCATEGORIZED
'darjah  pandai mintak iphone  tertawa  bagus result spm abgmu jgk nanti    spm  spm ',IPHONE,UNCATEGORIZED
'suka video unboxing iphone  refurbish  Cuma  jutaani  ',IPHONE,UNCATEGORIZED
'metrotv  menonton video bikin iphone rusak ',IPHONE,UNCATEGORIZED
'metrotv  menonton video bikin iphone rusak ',IPHONE,UNCATEGORIZED
'metrotv  menonton video bikin iphone rusak ',IPHONE,UNCATEGORIZED
'menonton video bikin iphone rusak ',IPHONE,UNCATEGORIZED
'menonton video bikin iphone rusak ',IPHONE,UNCATEGORIZED
'iphone ss spek tertinggi mantap more informasi  cd  cdb ',IPHONE,UNCATEGORIZED
'iphone as   gb bagus murah ',IPHONE,UNCATEGORIZED
'oga bagus iphone  mledak disaku ',IPHONE,UNCATEGORIZED
'suka video unboxing iphone  refurbish  Cuma  jutaani  ',IPHONE,UNCATEGORIZED
'suka lelaki pakai iphone tu  peluang ',IPHONE,UNCATEGORIZED
'maken ramei skrin iphone orang pecoh bagus  cepat siket habih stock lcd nin ',IPHONE,UNCATEGORIZED
' jadah  suka show off iphone ish ',IPHONE,UNCATEGORIZED
'korang suka live update tertawa  majukan video porn melayu   iphone  dslr  amendentahlagigadget ',IPHONE,UNCATEGORIZED
'suka video unboxing iphone  refurbish  Cuma  jutaani  ',IPHONE,UNCATEGORIZED
'suka video unboxing iphone  refurbish  Cuma  jutaani  ',IPHONE,UNCATEGORIZED
'suka video unboxing iphone  refurbish  Cuma  jutaani  ',IPHONE,UNCATEGORIZED
'iphone   benci pakai iphone   ',IPHONE,UNCATEGORIZED
'suka video samsung galaxy edge vs  iphone gs plus coca  cola freeze test  ',IPHONE,UNCATEGORIZED
' benci mase kite mcm mne  ko da ade anak iphone  ko belikan nti time lahir  ',IPHONE,UNCATEGORIZED
'suka video unboxing iphone  refurbish  Cuma  jutaani  ',IPHONE,UNCATEGORIZED
'iphone ss spek tertinggi mantap more informasi  cd  cdb ',IPHONE,UNCATEGORIZED
' eleh yelah tu rindu  sekeping gambar tatapanii  suka selfie tk pakai iphone dik  h  ',IPHONE,UNCATEGORIZED
'  kalo suka foto  depth  of  field effect   fitur terkeren iphone  plus   pic   ',IPHONE,UNCATEGORIZED
' iphone as mode normal cahayanya bagus banget  hunting kayaknya cantik pas autumn  cerah  ',IPHONE,UNCATEGORIZED
'suka video unboxing iphone  refurbish  Cuma  jutaani  ',IPHONE,UNCATEGORIZED
' memding oppo fis  bagus batrenya awet  iphone gmna iya  kren lebel mnurut kak  ',IPHONE,UNCATEGORIZED
'nabil  suka iphone    sukaknapa    iphone sukee yu       ',IPHONE,UNCATEGORIZED
'suka video unboxing iphone  refurbish  Cuma  jutaani  ',IPHONE,UNCATEGORIZED
' you suka iphone  suka iphone suka you  tibs pickupline cem hayom ',IPHONE,UNCATEGORIZED
'suka video nyobain iphone jplus makan sushi  yen  vlogii ',IPHONE,UNCATEGORIZED
'suka video unboxing iphone  refurbish  Cuma  jutaani  ',IPHONE,UNCATEGORIZED
'suka video unboxing iphone  refurbish  Cuma  jutaani  ',IPHONE,UNCATEGORIZED
'orang offer iphone   memg tunggu je orang offer  suka       ',IPHONE,UNCATEGORIZED
'suka apps share  it connect android  laptop  iphone   terima kasih tukang apps  hu ',IPHONE,UNCATEGORIZED
'okezonenews    iphone chip  nm ',IPHONE,UNCATEGORIZED
'  nowplaying ello  benci rindu from  music iphone by bripda rn ldd   polisi  cop  police  lagu ',IPHONE,UNCATEGORIZED
'okezonenews  apple perbaiki kerusakan iphone gs ',IPHONE,UNCATEGORIZED
'tidak kakak sukain hp iphone   batre nya boros  charger nya mahal rusak melulu ',IPHONE,UNCATEGORIZED
'parah  tukang kunci duplikat yogya digugat pengusaha rpi miliar  news  berita  xxnya ',IPHONE,UNCATEGORIZED
'sekelas komisaris moal make hp mito atawa imo  butut iphone atawa  naha rusak nya  ',IPHONE,UNCATEGORIZED
'   video porno  bokepfull mantap  pengemis jpo bawa samsung note  iphone ss ',IPHONE,UNCATEGORIZED
'   video porno  bokepfull mantap  iri iya  pengemis cacat  gaji   bawa smartphone iphone  ',IPHONE,UNCATEGORIZED
'suka video review iphone  indonesia ',IPHONE,UNCATEGORIZED
'okezonenews  saingi iphone   galaxy siapkan edisi  jet black  ',IPHONE,UNCATEGORIZED
'sbnrnya prefer iphone putih  ai suka space grey ',IPHONE,UNCATEGORIZED
'gila mantap jiwa  pengemis hape nya galaxy note   iphone ss  ',IPHONE,UNCATEGORIZED
'yeh suka lagu tertawa tertawa hmm those memories   terima kasih  iamneeta ',IPHONE,UNCATEGORIZED
'id min tidak  iphone ss suka mati mendadak kadang  suka mati layarnya biru  yah   ',IPHONE,UNCATEGORIZED
'parah  tukang kunci duplikat yogya digugat pengusaha rpi miliar  news  berita  xxnya ',IPHONE,UNCATEGORIZED
'   video porno  bokepfull mantap  cas iphone semalaman  kamar tidur remaja ludes terbakar ',IPHONE,UNCATEGORIZED
'iphone ss spek tertinggi mantap more informasi  cd  cdb ',IPHONE,UNCATEGORIZED
'suka video techit iphone  and  plus giveaway ',IPHONE,UNCATEGORIZED
'suka video erica iphone   galaxy giveaway  ',IPHONE,UNCATEGORIZED
'penat beli iphone  uang pt  belajar bagus  ',IPHONE,UNCATEGORIZED
'  suka iphone samsung  ',IPHONE,UNCATEGORIZED
'kak  suka lagu tidak  he  black beatles  rae sremmurdgucci mane   ',IPHONE,UNCATEGORIZED
'ezzatdaniel ouhh   tu i suka tu la   camera   nmpak mcm cartoon   so fake   iphone still lawa  hm ',IPHONE,UNCATEGORIZED
' sonya elok  iphone bagus ',IPHONE,UNCATEGORIZED
'suka video greget iphone   parody  ',IPHONE,UNCATEGORIZED
' om bingung beli hp  beli sedgev  v bagus kameranya prestige  beli iphone  plus prestige kameranya kalah ',IPHONE,UNCATEGORIZED
'okezonenews  pakai dual kamera  iphone  ungguli gs ',IPHONE,UNCATEGORIZED
' bingung beli hp  beli iphone  iya kameranya  prestige  beli sv  v kamera bagus prestigenya  ',IPHONE,UNCATEGORIZED
' iphone  gagal paham dikiran ip indeks prestasi  ip  bagus tidak mah dewa ',IPHONE,UNCATEGORIZED
' eh suka iphone ',IPHONE,UNCATEGORIZED
'suka video iphone ss jtan   juragan tekno  ',IPHONE,UNCATEGORIZED
'iphone ss spek tertinggi mantap more informasi  cd  cdb ',IPHONE,UNCATEGORIZED
'okezonenews  apple iphone gs shut down  ',IPHONE,UNCATEGORIZED
'carger  rusak batre tinggal    iphone  nya kartunya keblokir  kelar kelar tidak ngapa  ngapain  tweet ejam yll  ',IPHONE,UNCATEGORIZED
'sih tidak beli iphone iya  kadung benci banget apple  tertawa dendam tersendiri sma  ',IPHONE,UNCATEGORIZED
'pakai iphone  pastu tukar pakai phone iphone  ceritalah pengalaman sikit  give up  ',IPHONE,UNCATEGORIZED
'parah  tukang kunci duplikat yogya digugat pengusaha rpi miliar  news  berita  xxnya ',IPHONE,UNCATEGORIZED
'suka dance  suka selfie  raih kesempatan menangin trip bali iphone ss ikutan  chocofunbyebyegalau contes  ',IPHONE,UNCATEGORIZED
'okezonenews  dual  camera iphone  lampaui milik  plus ',IPHONE,UNCATEGORIZED
'mantap nego iphone ss iggb gsm fu ori   ',IPHONE,UNCATEGORIZED
'iphone je kaya  gym je sado  usha je suka  lawa je hot  hensem je playboy  bodoh je  ',IPHONE,UNCATEGORIZED
'iphone ss spek tertinggi mantap more informasi  cd  cdb ',IPHONE,UNCATEGORIZED
'suka video review iphone  indonesia ',IPHONE,UNCATEGORIZED
'  ah dahlah dasar hanise disebalik iphone ugh benci cakaplah beci      ',IPHONE,UNCATEGORIZED
' so those kene curi fon tu suka selfie kat cermin  ye  iphone user tu   justasking ',IPHONE,UNCATEGORIZED
'charger iphone  rusak  beli abal bertahan  minggu rusak  and now   baterai iphone  sekarat    ',IPHONE,UNCATEGORIZED
'akhiri negara mmg suka experiment iphone bangang ',IPHONE,UNCATEGORIZED
'nak beli casing iphone bagus murah ek  jap abang contoh  ',IPHONE,UNCATEGORIZED
'ouhh jenis pakai iphone mang suka and mudah block orang ekkokay paham  ',IPHONE,UNCATEGORIZED
' mantap mentong    kak  iphone ss bgus dipke  bgmanmi iphone    hahhah ',IPHONE,UNCATEGORIZED
' iphone sse lahh    specifications nya bagus ',IPHONE,UNCATEGORIZED
'suka video tek iphone review indonesia ',IPHONE,UNCATEGORIZED
' tertawa bagus membeli iphone  ',IPHONE,UNCATEGORIZED
' halo caca  iphone nya bagus ',IPHONE,UNCATEGORIZED
'suka video  iphone  plus giveaway  ',IPHONE,UNCATEGORIZED
'telepon pakai iphone sllu  panggilan gagal  pulsa  sinya bagus  gnti pakai hp tidak gangguan telepon ',IPHONE,UNCATEGORIZED
'beli iphone  suka kamera  noob mengambil gambar   handy  suka phone besaq  simple  ',IPHONE,UNCATEGORIZED
'xavierus lantas membanting benda rusak iphone nya diimpor zimbawe  ',IPHONE,UNCATEGORIZED
'iphone ss spek tertinggi mantap more informasi  cd  cdb ',IPHONE,UNCATEGORIZED
'hot kat fesbuk  kat class femes  hot kat twider  suka ayat punchline  hot kat insta  hp mesti iphone  ',IPHONE,UNCATEGORIZED
'parah  tukang kunci duplikat yogya digugat pengusaha rpi miliar  news  berita  xxnya ',IPHONE,UNCATEGORIZED
' keizia latinisha  bu  beli case iphone loh  bagus ga   ',IPHONE,UNCATEGORIZED
'okezonenews  hadang galaxy sb  iphone  tampilkan fitur dual  ois ',IPHONE,UNCATEGORIZED
'nikmati pengalaman virtual reality berbeda ipega virtual reality casemenonton serasa imanya ',IPHONE,UNCATEGORIZED
'suka video   iphone  plus case   ',IPHONE,UNCATEGORIZED
' dika   iphone rusak jatuh  si layarnya te garis  garis warna merah keunguan  touchscreennya tidak dipake sebelah  ',IPHONE,UNCATEGORIZED
'  budak   ayah  a   ayah   bagus anakku    tepuk bahu    budak   ayah  a   ayah   ok  iphone   ',IPHONE,UNCATEGORIZED
' that makes it bezelless phone  pfftt suka iphone  ',IPHONE,UNCATEGORIZED
'suka lagu   im listening to  diriku  samsons   lets enjoy music on jooxi  ',IPHONE,UNCATEGORIZED
'kesel iphone ku rusak disitu ss  an thread negatif ',IPHONE,UNCATEGORIZED
'suka video huawei mate  vs iphone  plus  big phones dual cameras  pt  ',IPHONE,UNCATEGORIZED
'kembalikan data iphone android rusak  tips  iphone  gadget  backup via ',IPHONE,UNCATEGORIZED
'cinta mudah berganti mudah berganti benci pergi tuk sembuhkan hati biar ku   ',IPHONE,UNCATEGORIZED
'merk kak  maaf urusan orang hasil fotonya bagus   iphone non tertawa alhamdulillah ',IPHONE,UNCATEGORIZED
'iphone ss spek tertinggi mantap more informasi  cd  cdb ',IPHONE,UNCATEGORIZED
'dijual iphone gs  pemakaian  bagus tidak lecet positif harga  nego   pic   ',IPHONE,UNCATEGORIZED
'well  nasib i gila glamour iphone user waras bagus  ',IPHONE,UNCATEGORIZED
'eh korang belilah iphone ramai  ramai hahah ramai pakai iphone suka bertambah customer      ',IPHONE,UNCATEGORIZED
'ten suka iphone  ',IPHONE,UNCATEGORIZED
'gegara r  sim rusak bos susah hubungin  dikasih iphone  gagb suruh pakai  iya aku   tidak nolak      ',IPHONE,UNCATEGORIZED
' orang iphone better dorg suka tone color iph maybe  asli nye pg tu  buk beden ',IPHONE,UNCATEGORIZED
'iphone je kaya  gym je sado  usha je suka  lawa je hot  hensem je playboy  bodoh je  ',IPHONE,UNCATEGORIZED
' xmau cakap tertawa suka iphone comparison pg menang ',IPHONE,UNCATEGORIZED
' pakai iphone   suka lambat   menangis  ',IPHONE,UNCATEGORIZED
'service jual iphone second  kualitas bagus juragan  positif ',IPHONE,UNCATEGORIZED
'kakak perempuan charger ip suka rusak tidak  awet iya    pakai iphone  belo charger enya gat  ',IPHONE,UNCATEGORIZED
' tertawa tu  your phone ok what  iphone bagus gambar  even iphone c pon  ',IPHONE,UNCATEGORIZED
'iphone egs kameranya jelek  pic   ',IPHONE,UNCATEGORIZED
' nk try iphone tertawa alang  alang tu jenis suka transfer gmbr tertawa      ',IPHONE,UNCATEGORIZED
'iphone lambang kekayaan je bagus  asus hati tertawa ',IPHONE,UNCATEGORIZED
'ganti hape   kapokk selca tidak uang bagus    iphone  butut ah tertawa ',IPHONE,UNCATEGORIZED
'benci jugak iphone user  hmm ',IPHONE,UNCATEGORIZED
' ih muji tulus kak    ngomong  ngomong iphone  bagus iya kak ',IPHONE,UNCATEGORIZED
'parah  tukang kunci duplikat yogya digugat pengusaha rpi miliar  news  berita  xxnya ',IPHONE,UNCATEGORIZED
'okezonenews  buka passcode  foto iphone diakses ',IPHONE,UNCATEGORIZED
'beli barang jelek ',IPHONE,UNCATEGORIZED
'iphone ss spek tertinggi mantap more informasi  cd  cdb ',IPHONE,UNCATEGORIZED
'suka tidur kaki menghadap pintu  bahayanya  news  berita  xxnya ',IPHONE,UNCATEGORIZED
'okezonenews  charger ketiga diduga biang keladi iphone  china ',IPHONE,UNCATEGORIZED
'lepas menjenguk iphone  plus  sedar bahawa suka tidak memiliki   ',IPHONE,UNCATEGORIZED
'charger abal  abal diduga biang keladi munculnya   telepon seluler  apple  chargerpalsu  ',IPHONE,UNCATEGORIZED
'anjay   charger iphone rusak  konektor iphone nya kendor  sial ',IPHONE,UNCATEGORIZED
'pakai tema iphone tertawa parah bah temanya ',IPHONE,UNCATEGORIZED
' tertawa tu  your phone ok what  iphone bagus gambar  even iphone c pon  ',IPHONE,UNCATEGORIZED
'suka video sulap dapatkan iphone gratis koran  magic tricks with iphone ',IPHONE,UNCATEGORIZED
'okezonenews  techno of the week  tips pindahkan kontak iphone android ',IPHONE,UNCATEGORIZED
'suka video samsung galaxy edge vs  iphone gs plus coca  cola freeze test  ',IPHONE,UNCATEGORIZED
'iphone gs silver gagb  butuh uang cepat  barang bagus  mesin terjamin fungsi normal  nomor  ',IPHONE,UNCATEGORIZED
'iphone ss spek tertinggi mantap more informasi  cd  cdb ',IPHONE,UNCATEGORIZED
' bagus  uang iphone tu beli makanan ki ',IPHONE,UNCATEGORIZED
'hirzi suka pakai iphone ni   ',IPHONE,UNCATEGORIZED
'iphone sampah  kameranya bagus ',IPHONE,UNCATEGORIZED
' samsung rusak  iphone rusak  pakai sebentar  esia   ',IPHONE,UNCATEGORIZED
'suka iphone  button back   samsunguser ',IPHONE,UNCATEGORIZED
'jap  orang beli iphone suka kualiti gambar pastu banding dslr  beli phone beli kamera  ',IPHONE,UNCATEGORIZED
' tertawa  iphone  sja xpa   plus  mantap dato lokman  ',IPHONE,UNCATEGORIZED
'suka video  iphone  gratis kerja keras ',IPHONE,UNCATEGORIZED
'enaknya hp replika  bagus tidak sih  tu suka sm iphone  bentuknya  lainnya  ',IPHONE,UNCATEGORIZED
'iphone sse iphone    suka iphone   dibandingin  iphone sejujurnya  ',IPHONE,UNCATEGORIZED
'pikaiphone cpt rosak  kmu suka beli bnda cpt rosak  pawpositifia tidak hang  laju jak pikaoppo pn tidak hang bh  hancur  ',IPHONE,UNCATEGORIZED
'mendengar  suka  lestariscreenekamatra   mari menikmati muzik joonya  ',IPHONE,UNCATEGORIZED
'benci iphone  x hbis  hbis nk kluar model  ',IPHONE,UNCATEGORIZED
' tkpe suka barang antik   orang cari iphone   pengumpul barang antik bayar mahal ahah ',IPHONE,UNCATEGORIZED
'hape kemarin mati  lirik  lirik hape bagus ganti  iya tidak pengin iphone  ',IPHONE,UNCATEGORIZED
'fakta wanita jepang suka pria indonesia  news  berita  xxnya ',IPHONE,UNCATEGORIZED
'suka hati apple nak launch iphone ',IPHONE,UNCATEGORIZED
'okezonenews  apple pertimbangkan iphone as ',IPHONE,UNCATEGORIZED
'parah  tukang kunci duplikat yogya digugat pengusaha rpi miliar  news  berita  xxnya ',IPHONE,UNCATEGORIZED
'ye specialist iphone dipercayai and okay and bagus   please  thang you ',IPHONE,UNCATEGORIZED
'orang teknologi terkejar  pling  kena up to date  suka iphone  annual iphone launch pon x  ',IPHONE,UNCATEGORIZED
'iphone rusak total  tolong hubungin wa     tolong wa duluan tidak contact  hiks negatif ',IPHONE,UNCATEGORIZED
'okezonenews  samsung cukupi panel oled iphone  ',IPHONE,UNCATEGORIZED
'iphone ss spek tertinggi mantap more informasi  cd  cdb ',IPHONE,UNCATEGORIZED
' rnya restar hape  keluhannya kemarin  bagus  tipe hape iphone ',IPHONE,UNCATEGORIZED
'pilih  hp harga murah kamera selfie bagus hp mahal kinerja dapur pacu tangguh  ',IPHONE,UNCATEGORIZED
'okezonenews  apple akui  penyakit sentuhan  iphone  plus ',IPHONE,UNCATEGORIZED
'suka video the unbreakable iphone  ',IPHONE,UNCATEGORIZED
'mantap nego iphone ss iggb gsm fu ori   ',IPHONE,UNCATEGORIZED
'kakak charger iphone ku tidak nambah nambah iya  tetep kosong tidak dinyalain  rusak ',IPHONE,UNCATEGORIZED
'dhiean iphone tidak suka iya  ',IPHONE,UNCATEGORIZED
'iphone  plus jatuh kelantai  bergetar  meledak  robot rusak film fiksi   bantenplus  good  ',IPHONE,UNCATEGORIZED
'bagus  pening nak pilih iphone segi kamera  ',IPHONE,UNCATEGORIZED
'iphone ss spek tertinggi mantap more informasi  cd  cdb ',IPHONE,UNCATEGORIZED
'suka video erica iphone   galaxy giveaway  ',IPHONE,UNCATEGORIZED
'bagus  dr syafiq basalamah  ma   umar masuk islam dikirim apps for iphoneipad ',IPHONE,UNCATEGORIZED
'suka trend iphone      ',IPHONE,UNCATEGORIZED
'suka taip msg typo  jari membengkak or screen iphone   x bsau   ',IPHONE,UNCATEGORIZED
'iphone je kaya  gym je sado  usha je suka  lawa je hot  hensem je playboy  bodoh je  ',IPHONE,UNCATEGORIZED
' amirr betui zam  sokong  dgar statement pasai benci iphone  jilatsikitsikit ',IPHONE,UNCATEGORIZED
'benci iphone  tunggu uang beli sonya  ',IPHONE,UNCATEGORIZED
'  budak   ayah  a   ayah   bagus anakku    tepuk bahu    budak   ayah a   ayah   ok iphone gs  ',IPHONE,UNCATEGORIZED
'  budak   ayah  a   ayah   bagus anakku    tepuk bahu    budak   ayah a   ayah   ok iphone gs  ',IPHONE,UNCATEGORIZED
' update rusak iphone ',IPHONE,UNCATEGORIZED
'tetiba pikapline someone penah bg    awk suka iphone    suka  knp    ipone suka you       ',IPHONE,UNCATEGORIZED
'iphone as bikin id apple nama idabagus ',IPHONE,UNCATEGORIZED
'iphone seng wingi tk kirimi wes rusak tah ',IPHONE,UNCATEGORIZED
'  budak   ayah  a   ayah   bagus anakku    tepuk bahu    budak   ayah a   ayah   ok iphone ss  ',IPHONE,UNCATEGORIZED
'parah  tukang kunci duplikat yogya digugat pengusaha rpi miliar  news  berita  xxnya ',IPHONE,UNCATEGORIZED
' jujur unistall grab iphone  tidak suka postingan dukungan ahoanya ',IPHONE,UNCATEGORIZED
'  budak   ayah  a   ayah   bagus anakku    tepuk bahu    budak   ayah a   ayah   ok iphone ss  ',IPHONE,UNCATEGORIZED
'xiaomi redmi  prime harga murah memiliki spesifikasi bagus   kalah iphone gs  ',IPHONE,UNCATEGORIZED
'okezonenews  apple integrasikan aplikasi kamera iphone ar ',IPHONE,UNCATEGORIZED
'  budak   ayah  a   ayah   bagus anakku    tepuk bahu    budak   ayah a   ayah   ok iphone ss  ',IPHONE,UNCATEGORIZED
'  budak   ayah  a   ayah   bagus anakku    tepuk bahu    budak   ayah a   ayah   ok iphone ss  ',IPHONE,UNCATEGORIZED
'orang suka benda skrgdiorang beli pon iphone refurbish hahha  harizdahkenyang ',IPHONE,UNCATEGORIZED
' mantap aa abg iphone  ',IPHONE,UNCATEGORIZED
'tombol home iphone rusak kinerja jokowi ',IPHONE,UNCATEGORIZED
'     iphone kmrin kaya gtu  flash storage nya rusak ',IPHONE,UNCATEGORIZED
'suka video  iphone  gratis kerja keras ',IPHONE,UNCATEGORIZED
'layar nya goyang goyang joged joged   bongkarin iphone sss rusakmati  ',IPHONE,UNCATEGORIZED
'iphone ss spek tertinggi mantap more informasi  cd  cdb ',IPHONE,UNCATEGORIZED
'okezonenews  tips transfer kontak iphone android ',IPHONE,UNCATEGORIZED
' punteun lcd iphone  bagus kaca nya retak  brapa ganti nya  set ganti lcd  ',IPHONE,UNCATEGORIZED
'suka video samsung galaxy edge vs  iphone gs plus coca  cola freeze test  ',IPHONE,UNCATEGORIZED
'alhamdulillah banget warna  gold  bagus iphone wq ',IPHONE,UNCATEGORIZED
'iphone  jelek  mencet tombol homenya susah banget  tidak pakai kuku  ',IPHONE,UNCATEGORIZED
'menjenguk harga iphone     suka mestinya memiliki  kadangnya lihat   ',IPHONE,UNCATEGORIZED
'pakai iphone sengsara  member suka selfie   selfie mesti kena send gambar tu pulak  ',IPHONE,UNCATEGORIZED
'kak kasih saran beli iphone ss oppo f   hm trgantung kebutuhan sih  oppo fi s bagus ',IPHONE,UNCATEGORIZED
'suka part  sitting on the front  nya      iphone  bantu naikin percaya  ',IPHONE,UNCATEGORIZED
' xtahu dyrah  oppo fis mantap tidak ',OPPO,UNCATEGORIZED
'i phone  diminati ramai  suka pakai oppo rj baterinya tahan  ',OPPO,UNCATEGORIZED
' oppoindonesia  opposelfiefest  daretodream oppo fis keren banget gadgetnya   sisi desain amazing      ',OPPO,UNCATEGORIZED
' iya  sih pengoperasian oppo vivo bagus sih tidak lemot  lemot walu bbrp  cm iya versi andro mentok  ',OPPO,UNCATEGORIZED
' pakai oppo  nak berselfie shila amzah  gambar quality bagus    ',OPPO,UNCATEGORIZED
'oppo fis  beli produk keren aplikasi akulaku minimum pembayaran cicila  ',OPPO,UNCATEGORIZED
'oppo fis  beli produk keren aplikasi akulaku minimum pembayaran cicila  ',OPPO,UNCATEGORIZED
' penjual  intensif  pembeli  spesifikasi bagus harga terjangkau  arenaoppo ',OPPO,UNCATEGORIZED
' penjual  intensif diberikanpembeli  spesifikasi bagus harga terjangkau  arenaoppo ',OPPO,UNCATEGORIZED
'nilai rm  crow  take credit  jatuh  blame madey  soros  oppo  dll  ',OPPO,UNCATEGORIZED
'    bagus  ten  nomorcom  sutarkegg oppo fis ',OPPO,UNCATEGORIZED
' penjual  insentif hasil pnjualan  pembeli  hp spesfksi bagus  hrga trjangkau  arenaoppo ',OPPO,UNCATEGORIZED
' penjual  intensif  pembeli  spesifikasi bagus harga terjangkau  arenaoppo ',OPPO,UNCATEGORIZED
' suka lihat penampilan raisa cantik banget cocok brand nya oppoopposelfiefest ',OPPO,UNCATEGORIZED
' oppo tertawa betultu laa marka sukahuahuahua ',OPPO,UNCATEGORIZED
' harga oppo aej harganya jatuh banget  bikin kecewa pembeli  ',OPPO,UNCATEGORIZED
' pembeli  telepon seluler spesifikasi tinggi  harganya terjangkau penjual  intensif bagus    arenaoppo ',OPPO,UNCATEGORIZED
'sahidi hai  iya keren selfie  ayo langsung dipesan klik linknya  happy shopping  lani ',OPPO,UNCATEGORIZED
'tgh pkai oppo cikai pnya tahan setahun tidak smpai ',OPPO,UNCATEGORIZED
'nettv mang iya bikin panggung persiapan iya mateng tidak kya tvsbelah bikin acara panggung iya smlm konser oppo keren ',OPPO,UNCATEGORIZED
' penjual  intensif  pembeli  spesifikasi bagus harga terjangkau  arenaoppo ',OPPO,UNCATEGORIZED
' mantap oppo positif  oppoxraisa  opposelfiefest  ',OPPO,UNCATEGORIZED
' oppoxraisa handmade tour menyajikan pengalaman terlupakan penggemar kota  ',OPPO,UNCATEGORIZED
' iya keren  bilang indo  oppo net kerenlah pokonya    ',OPPO,UNCATEGORIZED
'keren abiiss  penampilan  selfiefestpsy pas best act  oppo fis  cek  opposelfiefest ',OPPO,UNCATEGORIZED
'keren banget oppo selfie fest nya malam   hebat everything is perfect   ',OPPO,UNCATEGORIZED
'pecah keren banget oppa malam ',OPPO,UNCATEGORIZED
'ya denger  denger sih bagus yaa mel   kumpul bareng  bareng oppo tuhh  kebeli beli     ',OPPO,UNCATEGORIZED
' syan keren banget penampilannya oppo selfie festnice syan  istirahat iya syan hati  hati pulangnyaa      ',OPPO,UNCATEGORIZED
' terimakasih min menyajikan acara keren psy berjoget ganam style  opposelfiefest sukses oppo ',OPPO,UNCATEGORIZED
