@relation NLP

@attribute Tweet string
@attribute Category {SAMSUNG,IPHONE,VIVO,OPPO,XIAOMI,LENOVO}
@attribute Sentiment {POSITIVE,NEUTRAL,NEGATIVE,UNCATEGORIZED}

@data
'bagus ',OPPO,UNCATEGORIZED
'keren ',OPPO,UNCATEGORIZED
'suka selfie mudah positif oppofisteknologiselfie ',OPPO,UNCATEGORIZED
'',OPPO,UNCATEGORIZED
'sebenernya the best is the besthp bagus ',OPPO,UNCATEGORIZED
'jatuh retak mati negatif ',OPPO,UNCATEGORIZED
'keren yourself ',OPPO,UNCATEGORIZED
'',OPPO,UNCATEGORIZED
'keren jernih ',OPPO,UNCATEGORIZED
'bagus kece ',OPPO,UNCATEGORIZED
'keren yak ',OPPO,UNCATEGORIZED
'keren mantap ',OPPO,UNCATEGORIZED
'si cantik bagus cantik opposelfiefest ',OPPO,UNCATEGORIZED
'bagus ',OPPO,UNCATEGORIZED
'keren ',OPPO,UNCATEGORIZED
'keren ',OPPO,UNCATEGORIZED
'keren mantap ',OPPO,UNCATEGORIZED
'suka tampil menangk ',OPPO,UNCATEGORIZED
'bilang bagus mendingxiaomi ',OPPO,UNCATEGORIZED
'langsung bilang keren ',OPPO,UNCATEGORIZED
'suka ',OPPO,UNCATEGORIZED
'keren bestselfie oppo ',OPPO,UNCATEGORIZED
'tidak ',OPPO,UNCATEGORIZED
'mantap competition dare to blogger ',OPPO,UNCATEGORIZED
'',OPPO,UNCATEGORIZED
'bagus oppo ',OPPO,UNCATEGORIZED
'bagus ',OPPO,UNCATEGORIZED
'suka ',OPPO,UNCATEGORIZED
'bagus ',OPPO,UNCATEGORIZED
'bagus ',OPPO,UNCATEGORIZED
'bagus xiaomioppo ',OPPO,UNCATEGORIZED
'tidak notif suka tidak masuk ',OPPO,UNCATEGORIZED
'sehungosong tidak notif suka tidak masuk ',OPPO,UNCATEGORIZED
'tidak notif suka tidak masuk ',OPPO,UNCATEGORIZED
'tidak notif suka tidak masuk ',OPPO,UNCATEGORIZED
'tidak notif suka tidak masuk ',OPPO,UNCATEGORIZED
'tidak notif suka tidak masuk ',OPPO,UNCATEGORIZED
'sehungosong tidak notif suka tidak masuk ',OPPO,UNCATEGORIZED
'tidak notif suka tidak masuk ',OPPO,UNCATEGORIZED
'beli beli ribu ratus beli habis ',OPPO,UNCATEGORIZED
'x adik ninja x adik beli second hand okay x dah a ',OPPO,UNCATEGORIZED
'keren natural bagus ',OPPO,UNCATEGORIZED
'',OPPO,UNCATEGORIZED
'kental jatuh retak ',OPPO,UNCATEGORIZED
'tampil cantik iya yukk suka ',OPPO,UNCATEGORIZED
'best selfie opposelfiefest ',OPPO,UNCATEGORIZED
'tidak keren ',OPPO,UNCATEGORIZED
'tidak rusak negatif ',OPPO,UNCATEGORIZED
'bagus oppo xiaomi bagus ',OPPO,UNCATEGORIZED
'bagus bagus ',OPPO,UNCATEGORIZED
'bagus bagus bagus ',OPPO,UNCATEGORIZED
'tidak puas rusak neog ',OPPO,UNCATEGORIZED
'hitz awet muda just ',OPPO,UNCATEGORIZED
'suka aneh yah ',OPPO,UNCATEGORIZED
'x yes ag blek kat x ',OPPO,UNCATEGORIZED
'keren yabiasa diadain keren ',OPPO,UNCATEGORIZED
'keren ',OPPO,UNCATEGORIZED
'keren besok opposelfiefest daretodream ',OPPO,UNCATEGORIZED
'keren keren ',OPPO,UNCATEGORIZED
'keren kece oppoloveindonesia ',OPPO,UNCATEGORIZED
'nya bagus ',OPPO,UNCATEGORIZED
'jelek apa keren sang opponeoj ',OPPO,UNCATEGORIZED
'resmi ',OPPO,UNCATEGORIZED
'bagus suka selpi ',OPPO,UNCATEGORIZED
'mantap tinggal berani tidak kaya samsung positif ',OPPO,UNCATEGORIZED
'suka tulis ',OPPO,UNCATEGORIZED
'tidak suka selfie bening ',OPPO,UNCATEGORIZED
'tidak suka selfie gede bagus yaa ',OPPO,UNCATEGORIZED
'legal bagus yeah tidak oppo yah bagus ',OPPO,UNCATEGORIZED
'bagus iya ',OPPO,UNCATEGORIZED
'charge charging cepat rusak tidak ',OPPO,UNCATEGORIZED
'undang suka penuh ',OPPO,UNCATEGORIZED
'beli keren ',OPPO,UNCATEGORIZED
'terima niat ',OPPO,UNCATEGORIZED
'kece parah wajib rizqi ',OPPO,UNCATEGORIZED
'jelek positif oppoloveindonesia ',OPPO,UNCATEGORIZED
'suka ',OPPO,UNCATEGORIZED
'keren ',OPPO,UNCATEGORIZED
'bagus ',OPPO,UNCATEGORIZED
'memding bagus awet ',OPPO,UNCATEGORIZED
'hadir ',OPPO,UNCATEGORIZED
'gembira suka sempat ',OPPO,UNCATEGORIZED
'keren opposelfiefest daretodream ',OPPO,UNCATEGORIZED
'keren prima opposelfiefest daretodream ',OPPO,UNCATEGORIZED
'keren ',OPPO,UNCATEGORIZED
'malaysia x terima suka ',OPPO,UNCATEGORIZED
'suka tidak asli neos ',OPPO,UNCATEGORIZED
'hancur ',OPPO,UNCATEGORIZED
'aduuh jatuh oppo ',OPPO,UNCATEGORIZED
'tahan ',OPPO,UNCATEGORIZED
'oppo butuh capai sempurna ',OPPO,UNCATEGORIZED
'suka bagus hinyai juga ',OPPO,UNCATEGORIZED
'dua ',OPPO,UNCATEGORIZED
'twitter x ',OPPO,UNCATEGORIZED
'mantap senang diigunakan iya ',OPPO,UNCATEGORIZED
'jatuh ',OPPO,UNCATEGORIZED
'suka handmade yogyakarta ',OPPO,UNCATEGORIZED
'seru bareng ',OPPO,UNCATEGORIZED
'seru ',OPPO,UNCATEGORIZED
'a ejf chipset cpu quad cepat ',OPPO,UNCATEGORIZED
'dah keren opposelfiefest menujuselfiefest ',OPPO,UNCATEGORIZED
'rbeik ',OPPO,UNCATEGORIZED
'rusak inbonya me positif ',OPPO,UNCATEGORIZED
'suka samar yey oppofisteknologiselfie ',OPPO,UNCATEGORIZED
'suka igmp isi oppofisteknologiselfie ',OPPO,UNCATEGORIZED
'lumayan bagus jelek ganteng ',OPPO,UNCATEGORIZED
'hang suka ramai ',OPPO,UNCATEGORIZED
'bagus ',OPPO,UNCATEGORIZED
'bagus ',OPPO,UNCATEGORIZED
'smarphone hadir resmi ',OPPO,UNCATEGORIZED
'yakali ',OPPO,UNCATEGORIZED
'undang ',OPPO,UNCATEGORIZED
'lambat lambat ',OPPO,UNCATEGORIZED
'mewah ccok bagus ',OPPO,UNCATEGORIZED
'antugan jatuh oppoloveindonesia ',OPPO,UNCATEGORIZED
'keren oppoloveindonesia ',OPPO,UNCATEGORIZED
'bagus ane cocok bagus ',OPPO,UNCATEGORIZED
'',OPPO,UNCATEGORIZED
'ane ny suka mati lgtrs ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'keren oppo ',OPPO,UNCATEGORIZED
'cakap percaya yes ',OPPO,UNCATEGORIZED
'bagus xiao ',OPPO,UNCATEGORIZED
'ohh yeon ',OPPO,UNCATEGORIZED
'keren dah oppoxraisa ',OPPO,UNCATEGORIZED
'handmade saji ',OPPO,UNCATEGORIZED
'suka selfie ',OPPO,UNCATEGORIZED
'suka ',OPPO,UNCATEGORIZED
'suka screen main oppofisteknologiselfie ',OPPO,UNCATEGORIZED
'tidak oppo rj adik bagus jernih ',OPPO,UNCATEGORIZED
'suka handmade yogyakarta ',OPPO,UNCATEGORIZED
'keren ',OPPO,UNCATEGORIZED
'murah juta ',OPPO,UNCATEGORIZED
'tidak suka oppo suka ',OPPO,UNCATEGORIZED
'suka ',OPPO,UNCATEGORIZED
'bagus cocok ',OPPO,UNCATEGORIZED
'suka best smartphone fis and samsung ',OPPO,UNCATEGORIZED
'suka rahasia sempurna newselfieexpert ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'jatuh pulak ',OPPO,UNCATEGORIZED
'opposelfiefest suka selfie live on tidak ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'oppo bagus ',OPPO,UNCATEGORIZED
'jatuh pulak ',OPPO,UNCATEGORIZED
'suka digagalin at oppo ',OPPO,UNCATEGORIZED
'',OPPO,UNCATEGORIZED
'bangun tambah percaya ',OPPO,UNCATEGORIZED
'',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'bangun kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'bangun kuat ',OPPO,UNCATEGORIZED
'suka ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'a kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'suka handmade yogyakarta ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'lari selfie ikut lari profesional ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'tidak keren ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'bile jaya letih cantik ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'cpt suka beli cpt tidak hang tidak hang bh hancur ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'keren ',OPPO,UNCATEGORIZED
'keren ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'jatuh ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'keren ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'bangun kuat ',OPPO,UNCATEGORIZED
'bangun kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'suka ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'cepat rusak neo mati oppo melulu ',OPPO,UNCATEGORIZED
'bangun kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'jawab kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'ningkatin sedia ',OPPO,UNCATEGORIZED
'',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'bagus ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat semangatguecarague ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'kuat ',OPPO,UNCATEGORIZED
'hape tidak sih bagus ',OPPO,UNCATEGORIZED
'yaapadahal ',OPPO,UNCATEGORIZED
'nampak pas suka degrade ',OPPO,UNCATEGORIZED
'tidak oppo urus murah bagus ',OPPO,UNCATEGORIZED
'bagus ofans baru ',OPPO,UNCATEGORIZED
'bagus oppo ',OPPO,UNCATEGORIZED
'jugak oppo ',OPPO,UNCATEGORIZED
'takat ',OPPO,UNCATEGORIZED
'mirror tahan jatuh puluh tidak rusak tangguh ',OPPO,UNCATEGORIZED
'suka tidak ',OPPO,UNCATEGORIZED
'beli butuh bagus ',OPPO,UNCATEGORIZED
'suka banting jatuh kece tidak norak ',OPPO,UNCATEGORIZED
'best xiaomi jbl jugak ',XIAOMI,UNCATEGORIZED
'ok xiaomikalu suka bli ',XIAOMI,UNCATEGORIZED
'hp xiaomi redmi bagus tidak ',XIAOMI,UNCATEGORIZED
'beli xiaomi ',XIAOMI,UNCATEGORIZED
'beli xiaomi ',XIAOMI,UNCATEGORIZED
'pas xiaomi murah gagah kuat mantap ',XIAOMI,UNCATEGORIZED
'yaoisweet ytl rl xiaomi redmi suka tidak ',XIAOMI,UNCATEGORIZED
'ytl rl xiaomi redmi suka tidak ',XIAOMI,UNCATEGORIZED
'porno mantap xiaomi ',XIAOMI,UNCATEGORIZED
'tinggi bagus xiaomiasus ',XIAOMI,UNCATEGORIZED
'xiaomi ',XIAOMI,UNCATEGORIZED
'xiaomi ',XIAOMI,UNCATEGORIZED
'earphone xiaomi berbaloi soso ',XIAOMI,UNCATEGORIZED
'anti xiaomi ya ',XIAOMI,UNCATEGORIZED
'keren tidak xiaomi ',XIAOMI,UNCATEGORIZED
'beli xiaomi bagus jadi ',XIAOMI,UNCATEGORIZED
'suka xiaomi ',XIAOMI,UNCATEGORIZED
'cepat xiaomi xiaomi ',XIAOMI,UNCATEGORIZED
'bro xiaomi gede sd ',XIAOMI,UNCATEGORIZED
'hp xiaomi bagus ',XIAOMI,UNCATEGORIZED
'beli xiaomi ',XIAOMI,UNCATEGORIZED
'thnya qimicase keren xiaomi ',XIAOMI,UNCATEGORIZED
'xiaomi hadir ',XIAOMI,UNCATEGORIZED
'xiaomi main suka lambat ',XIAOMI,UNCATEGORIZED
'untung dapat suka ',XIAOMI,UNCATEGORIZED
'xiaomi bagus murah tidak murah ',XIAOMI,UNCATEGORIZED
'xiaomi profesional beli keren ',XIAOMI,UNCATEGORIZED
'bagus xiaomioppo ',XIAOMI,UNCATEGORIZED
'xiaomi bagus iya ',XIAOMI,UNCATEGORIZED
'xiaomi bagus iya ',XIAOMI,UNCATEGORIZED
'xiaomi bagus iya ',XIAOMI,UNCATEGORIZED
'xiaomi bagus iya ',XIAOMI,UNCATEGORIZED
'xiaomi bagus iya ',XIAOMI,UNCATEGORIZED
'xiaomi bagus iya ',XIAOMI,UNCATEGORIZED
'xiaomi bagus iya ',XIAOMI,UNCATEGORIZED
'xiaomi bagus iya ',XIAOMI,UNCATEGORIZED
'xiaomi bagus iya ',XIAOMI,UNCATEGORIZED
'xiaomi bagus iya ',XIAOMI,UNCATEGORIZED
'xiaomi bagus iya ',XIAOMI,UNCATEGORIZED
'suka player xiaomi ',XIAOMI,UNCATEGORIZED
'spesial team xiaomi ',XIAOMI,UNCATEGORIZED
'xiaomiane xiaomi dioprek xiaomi tidak ut suka sm dixiaomi ',XIAOMI,UNCATEGORIZED
'tuju xiaomi guna suka banget xiamomi ',XIAOMI,UNCATEGORIZED
'xiaomi luncur tujuh keren ',XIAOMI,UNCATEGORIZED
'fis xiaomi rusak susah banget dibenerinnya ',XIAOMI,UNCATEGORIZED
'xiaomi inci ',XIAOMI,UNCATEGORIZED
'xiaomi profesional muncul suka ',XIAOMI,UNCATEGORIZED
'terima xiaomi bagus ',XIAOMI,UNCATEGORIZED
'yaoisweet ytl xiaomi bagus ',XIAOMI,UNCATEGORIZED
'ytl xiaomi bagus ',XIAOMI,UNCATEGORIZED
'suka suka samsung xiaomi ',XIAOMI,UNCATEGORIZED
'bagus oppo xiaomi bagus ',XIAOMI,UNCATEGORIZED
'tidak kepikitan beli xiaomi xiaomi keren ',XIAOMI,UNCATEGORIZED
'murah bagus kayk xiaomimeizusm wiko ',XIAOMI,UNCATEGORIZED
'bagus gede gede awet make xiaomi ',XIAOMI,UNCATEGORIZED
'tidak bagus xiaomi ',XIAOMI,UNCATEGORIZED
'suka xiaomi ',XIAOMI,UNCATEGORIZED
'xiaomi ih bilang unemnya bagus ',XIAOMI,UNCATEGORIZED
'suka review xiaomi ',XIAOMI,UNCATEGORIZED
'xiaomi rusak betulin tidak iya ',XIAOMI,UNCATEGORIZED
'bagus xiaomi profesional ',XIAOMI,UNCATEGORIZED
'suka review xiaomi ',XIAOMI,UNCATEGORIZED
'a xiaomi reno bagus ',XIAOMI,UNCATEGORIZED
'beli xiaomi ',XIAOMI,UNCATEGORIZED
'xiaomi bagus ',XIAOMI,UNCATEGORIZED
'suka nice xiaomi ',XIAOMI,UNCATEGORIZED
'xiaomiini resmi ',XIAOMI,UNCATEGORIZED
'murah bagus xiaomi samsung ',XIAOMI,UNCATEGORIZED
'suka xiaomi profesional ',XIAOMI,UNCATEGORIZED
'xiaomi jatuh tinggi cm ',XIAOMI,UNCATEGORIZED
'murah lengkap bagus ',XIAOMI,UNCATEGORIZED
'bagus xiaomi xiao juta ',XIAOMI,UNCATEGORIZED
'camera xiaomi bagus yak at ',XIAOMI,UNCATEGORIZED
'suka hp xiaomi pro ',XIAOMI,UNCATEGORIZED
'xiaomi jatuh tinggi cm ',XIAOMI,UNCATEGORIZED
'beli cepat rusak tau beli xiaomi bagus ',XIAOMI,UNCATEGORIZED
'jatuh xiaomi kuat ringkih ',XIAOMI,UNCATEGORIZED
'beli xiaomi mie jatuh ',XIAOMI,UNCATEGORIZED
'jatuh kuat xiaomi ',XIAOMI,UNCATEGORIZED
'sih xiaomi jt walopun tidak suka merknya mewah sonya ',XIAOMI,UNCATEGORIZED
'jatuh xiaomi kuat atauringkih ',XIAOMI,UNCATEGORIZED
'suka xiaomi ',XIAOMI,UNCATEGORIZED
'xiaomi beli keren ',XIAOMI,UNCATEGORIZED
'jatuh kuat xiaomi ',XIAOMI,UNCATEGORIZED
'jatuh kuat xiaomi ',XIAOMI,UNCATEGORIZED
'jatuh kuat xiaomi ',XIAOMI,UNCATEGORIZED
'katabijak jatuh kuat xiaomi ',XIAOMI,UNCATEGORIZED
'jatuh kuat xiaomi ',XIAOMI,UNCATEGORIZED
'jatuh kuat xiaomi ',XIAOMI,UNCATEGORIZED
'xiaomi jatuh jap ',XIAOMI,UNCATEGORIZED
'jatuh kuat xiaomi ',XIAOMI,UNCATEGORIZED
'suka xiaomi ',XIAOMI,UNCATEGORIZED
'keren ',XIAOMI,UNCATEGORIZED
'xiaomi bagus iya ',XIAOMI,UNCATEGORIZED
'bekal ag xiaomi ',XIAOMI,UNCATEGORIZED
'serius hape xiaomi bagus kah samsung bagus beli ',XIAOMI,UNCATEGORIZED
'xiaomi bagus ',XIAOMI,UNCATEGORIZED
'xiaomi third ',XIAOMI,UNCATEGORIZED
'xiaomi tampil putih ',XIAOMI,UNCATEGORIZED
'lihat keren favorit menangin xiaomi ',XIAOMI,UNCATEGORIZED
'rusak tidak xiaomi nya ',XIAOMI,UNCATEGORIZED
'jatuh kuat xiaomi ',XIAOMI,UNCATEGORIZED
'suka xiaomi ',XIAOMI,UNCATEGORIZED
'xiaomi mudah china ',XIAOMI,UNCATEGORIZED
'keren xiaomi tangguh ',XIAOMI,UNCATEGORIZED
'coba xiaomi kayak bagus ',XIAOMI,UNCATEGORIZED
'iya xiaomi jelek ',XIAOMI,UNCATEGORIZED
'tidak kh anwar baru ',XIAOMI,UNCATEGORIZED
'suka xiaomi ',XIAOMI,UNCATEGORIZED
'suka review xiaomi terus sempurna ',XIAOMI,UNCATEGORIZED
'suka review xiaomi ',XIAOMI,UNCATEGORIZED
'suka xiaomi ',XIAOMI,UNCATEGORIZED
'bagus kuat pengin nyoba xiaomi resmi baru ',XIAOMI,UNCATEGORIZED
'samsung xiaomi bagus xiaomi samsung xiaomi ',XIAOMI,UNCATEGORIZED
'xiaomi kuat ringkih jatuh ',XIAOMI,UNCATEGORIZED
'xiaomi kuat ringkih jatuh ',XIAOMI,UNCATEGORIZED
'jatuh xiaomi kuat ringkih ',XIAOMI,UNCATEGORIZED
'xiaomi ',XIAOMI,UNCATEGORIZED
'xiaomi public one suka ',XIAOMI,UNCATEGORIZED
'beli xiaomi ',XIAOMI,UNCATEGORIZED
'xiaomi is retak kosong mantap ',XIAOMI,UNCATEGORIZED
'xiaomi xiaomi ag xiaomi bagus ',XIAOMI,UNCATEGORIZED
'xiaomi jatuh tinggi ',XIAOMI,UNCATEGORIZED
'xiaomi jatuh tinggi ',XIAOMI,UNCATEGORIZED
'xiaomi jatuh tinggi ',XIAOMI,UNCATEGORIZED
'xiaomi jatuh tinggi ',XIAOMI,UNCATEGORIZED
'xiaomi jatuh tinggi ',XIAOMI,UNCATEGORIZED
'jatuh xiaomi kuat ringkih ',XIAOMI,UNCATEGORIZED
'jatuh xiaomi kuat ringkih ',XIAOMI,UNCATEGORIZED
'jatuh xiaomi kuat ringkih ',XIAOMI,UNCATEGORIZED
'jatuh xiaomi kuat ringkih ',XIAOMI,UNCATEGORIZED
'jatuh xiaomi kuat ringkih ',XIAOMI,UNCATEGORIZED
'suka xiaomi ',XIAOMI,UNCATEGORIZED
'xiaomi bagus tidak awet ',XIAOMI,UNCATEGORIZED
'hp xiaomi rusak ',XIAOMI,UNCATEGORIZED
'xiaomi mini jegal mini ',XIAOMI,UNCATEGORIZED
'om xiaomi profesional bagus tidak ',XIAOMI,UNCATEGORIZED
'xiaomi ',XIAOMI,UNCATEGORIZED
'mantap thnya nya xiaomi fans ',XIAOMI,UNCATEGORIZED
'xiaomi profesional terang ',XIAOMI,UNCATEGORIZED
'julia atas sakit ',XIAOMI,UNCATEGORIZED
'julia atas sakit ',XIAOMI,UNCATEGORIZED
'suka xiaomi ',XIAOMI,UNCATEGORIZED
'xiaomi beli keren ',XIAOMI,UNCATEGORIZED
'jatuh cinta xiaomi tetep tidak on xiaomi ',XIAOMI,UNCATEGORIZED
'suka smartphone xiaomi asli palsu ',XIAOMI,UNCATEGORIZED
'suka xiaomi jujur ',XIAOMI,UNCATEGORIZED
'tidak hilang clear masuk off xiaomi tahan ',XIAOMI,UNCATEGORIZED
'suka memperhatikani kh anwar baru ',XIAOMI,UNCATEGORIZED
'iyasih xiaomi bagus ',XIAOMI,UNCATEGORIZED
'xiaomi mia cocok suka selfie milik pada ',XIAOMI,UNCATEGORIZED
'suka xiaomi ',XIAOMI,UNCATEGORIZED
'buruk xiaomi murah murah tahan ',XIAOMI,UNCATEGORIZED
'tidak xiaomi in profesional xear bagus segitu ya ',XIAOMI,UNCATEGORIZED
'xiaomi suka black ',XIAOMI,UNCATEGORIZED
'mung bekal rmp smp tidak ambil xiaomi nek rusak ',XIAOMI,UNCATEGORIZED
'xiaomi beli keren ',XIAOMI,UNCATEGORIZED
'xiaomi jatuh iya xiaomi bagus tunggu ',XIAOMI,UNCATEGORIZED
'bagus menang xiaomi lihat ',XIAOMI,UNCATEGORIZED
'xiaomi bagus bleh bleh sharing hahah ',XIAOMI,UNCATEGORIZED
'suka xiaomi hands on ',XIAOMI,UNCATEGORIZED
'suka xiaomi ',XIAOMI,UNCATEGORIZED
'suka menang xiaomi ',XIAOMI,UNCATEGORIZED
'hape xiaomi bagus iya ',XIAOMI,UNCATEGORIZED
'xiaomi keren ',XIAOMI,UNCATEGORIZED
'samsung xiaomi bagus ',XIAOMI,UNCATEGORIZED
'suka menang xiaomi ',XIAOMI,UNCATEGORIZED
'keren anti mainstream xiaomi ',XIAOMI,UNCATEGORIZED
'suka menang xiaomi ',XIAOMI,UNCATEGORIZED
'xiaomi banting rusak tidak iya ',XIAOMI,UNCATEGORIZED
'beli xiaomi bagus bagus tidak rjtaan ',XIAOMI,UNCATEGORIZED
'statusbar xiaomi ubah keren ',XIAOMI,UNCATEGORIZED
'jakarta xiaomi bagus tidak cepat lobet ',XIAOMI,UNCATEGORIZED
'suka xiaomi hitam ',XIAOMI,UNCATEGORIZED
'xiaomi keren rekomendasi admin ',XIAOMI,UNCATEGORIZED
'suka hp xiaomi murah rahasia ',XIAOMI,UNCATEGORIZED
'beli xiaomi ',XIAOMI,UNCATEGORIZED
'beli xiaomi keren ',XIAOMI,UNCATEGORIZED
'keren xiaomi rugi tidak ',XIAOMI,UNCATEGORIZED
'hp xiaomi murah bagus ',XIAOMI,UNCATEGORIZED
'xiaomi profesional beli keren mini ',XIAOMI,UNCATEGORIZED
'suka xiaomi miai xiaomiid ',XIAOMI,UNCATEGORIZED
'parah hp xiaomi ',XIAOMI,UNCATEGORIZED
'xiaomi beli keren ',XIAOMI,UNCATEGORIZED
'jatuh tinggi xiaomi langsung retak ',XIAOMI,UNCATEGORIZED
'jatuh tinggi xiaomi langsung retak ',XIAOMI,UNCATEGORIZED
'suka xiaomi jujur ',XIAOMI,UNCATEGORIZED
'rilis ',XIAOMI,UNCATEGORIZED
'murah juta canggih tidak xiaomi keren positif ',XIAOMI,UNCATEGORIZED
'xiaomi jatuh retak ribu ',XIAOMI,UNCATEGORIZED
'malaysia tech jatuh xiaomi tahan ',XIAOMI,UNCATEGORIZED
'parah ',XIAOMI,UNCATEGORIZED
'nya bagus xiaomi ',XIAOMI,UNCATEGORIZED
'dual xplay xiaomi ',XIAOMI,UNCATEGORIZED
'xiaomi jugak year ',XIAOMI,UNCATEGORIZED
'xiaomi baru bagus ',XIAOMI,UNCATEGORIZED
'xiaomi profesional mantap rit ',XIAOMI,UNCATEGORIZED
'jatuh xiaomi tahan ',XIAOMI,UNCATEGORIZED
'x tantang xiaomi ',XIAOMI,UNCATEGORIZED
'xiaomi profesional beli keren ',XIAOMI,UNCATEGORIZED
'id xiaomi profesional serial yaa bagus xiaomi profesional ',XIAOMI,UNCATEGORIZED
'bagus xiaomi charge pulak ',XIAOMI,UNCATEGORIZED
'bagus xioami profesional lihat lengkap ',XIAOMI,UNCATEGORIZED
'',XIAOMI,UNCATEGORIZED
'suka xiaomi hands on ',XIAOMI,UNCATEGORIZED
'agan bagus xiaomi xiaomi profesional segi ',XIAOMI,UNCATEGORIZED
'suka xiaomi iya ',XIAOMI,UNCATEGORIZED
'xiaomi murah milik bagus ',XIAOMI,UNCATEGORIZED
'xiaomi bagus ',XIAOMI,UNCATEGORIZED
'keren xiaomi ',XIAOMI,UNCATEGORIZED
'bagus xiaomi nid irit lahh ',XIAOMI,UNCATEGORIZED
'beli xiaomi ',XIAOMI,UNCATEGORIZED
'suka xiaomi hands on ',XIAOMI,UNCATEGORIZED
'suka xiaomi hands on ',XIAOMI,UNCATEGORIZED
'oppa mau xiaomi yek bagus ',XIAOMI,UNCATEGORIZED
'xiaomi jatuh pecah sentuh ',XIAOMI,UNCATEGORIZED
'murah bagus cantik xiaomi m positif ',XIAOMI,UNCATEGORIZED
'terbaiktahan banting ',LENOVO,UNCATEGORIZED
'suka taknak iphone ',LENOVO,UNCATEGORIZED
'hahahha ',LENOVO,UNCATEGORIZED
'tinggal riak lenovo ',LENOVO,UNCATEGORIZED
'tangguh gf a ',LENOVO,UNCATEGORIZED
'xiaomi ',LENOVO,UNCATEGORIZED
'porno mantap handphone rp juta ',LENOVO,UNCATEGORIZED
'beli keren ',LENOVO,UNCATEGORIZED
'hm suka hahhaha ',LENOVO,UNCATEGORIZED
'keren coba lihat ',LENOVO,UNCATEGORIZED
'yoga keren ',LENOVO,UNCATEGORIZED
'habis ',LENOVO,UNCATEGORIZED
'manual jek ',LENOVO,UNCATEGORIZED
'suka yoga ',LENOVO,UNCATEGORIZED
'keren ',LENOVO,UNCATEGORIZED
'teruk ',LENOVO,UNCATEGORIZED
